time.mod	Ne.mean	Ne.SD	mi.mean	mi.SD	Mig.prop	Admix.prob.minor	mean_1_2	mean_1_3	mean_1_4	mean_1_5	mean_1_6	mean_1_7	mean_1_8	mean_1_9	mean_1_10	mean_1_11	mean_2_3	mean_2_4	mean_2_5	mean_2_6	mean_2_7	mean_2_8	mean_2_9	mean_2_10	mean_2_11	mean_3_4	mean_3_5	mean_3_6	mean_3_7	mean_3_8	mean_3_9	mean_3_10	mean_3_11	mean_4_5	mean_4_6	mean_4_7	mean_4_8	mean_4_9	mean_4_10	mean_4_11	mean_5_6	mean_5_7	mean_5_8	mean_5_9	mean_5_10	mean_5_11	mean_6_7	mean_6_8	mean_6_9	mean_6_10	mean_6_11	mean_7_8	mean_7_9	mean_7_10	mean_7_11	mean_8_9	mean_8_10	mean_8_11	mean_9_10	mean_9_11	mean_10_11
0.716440186509863	955297.445738688	111842.768453166	2.91853695106693e-10	1.46443835424259e-10	0	0.744811811414547	0.00189268622501258	0.0028039737772602	0.00371670634172262	0.00378168384493688	0.00388994123326613	0.00375207122552196	0.00375425626544942	0.00311601844655989	0.00310809217411103	0.00312479507813838	0.00284984138526859	0.00376714339967822	0.00379037357816451	0.00390358474415311	0.00377287720699441	0.00376277998453614	0.00310000192669613	0.00308809727346011	0.00315636892077055	0.00386751987583913	0.00392017943435365	0.00399883021108939	0.00388266214925882	0.00393004392908968	0.00308137328679564	0.00302199761253233	0.00311882192498301	0.00287271893286865	0.00293565343202357	0.0028614019645367	0.00282686102389936	0.00377497782041681	0.00378151643794369	0.00382888527944003	0.00187000976015319	0.00219674258420236	0.0020827003941697	0.00381516019132261	0.00381356691574525	0.00385204502021644	0.00221203800053726	0.00217181810764862	0.00388953645131532	0.00392498105894075	0.00395007513117502	0.00176642175071996	0.00375665577140668	0.0037922564570312	0.0038294728227137	0.00380982377798126	0.0037949804670325	0.00388873464347532	0.00263097012093367	0.00266828542515101	0.00196328700371454
1.32690960839391	606014.628475532	428638.327751096	2.48317960253917e-10	1.16489821263721e-10	0	0.0911323891254142	0.0024513992512898	0.00412014895957638	0.00554011997143444	0.00562197106448995	0.005626953283407	0.00565674990062332	0.00546819984829016	0.00533666915439763	0.00543674771177195	0.00538078455870334	0.00415613093595882	0.00553100060220763	0.00561285169526314	0.00561783391418019	0.00564763053139651	0.00545908047906335	0.00532762853497782	0.00542770709235214	0.00537174393928353	0.00552262975615896	0.00560448084921447	0.00560946306813152	0.00563925968534784	0.00545070963301467	0.00531655586350741	0.00542144411449225	0.00536548096142365	0.00364508853352909	0.00365086095543225	0.00367805694946639	0.00347044474496804	0.00477726421069619	0.00493885151199615	0.00488288835892755	0.00145883079789199	0.00315120054250345	0.00299795028855112	0.00487792410978277	0.00503951141108273	0.00498354825801413	0.00315016929890058	0.00299813940841553	0.00488290632869981	0.00504449362999978	0.00498853047693117	0.00198125389399382	0.00490131735931217	0.00506290466061214	0.00500694150754353	0.00470901547378067	0.00487060277508064	0.00481463962201203	0.00215068794150712	0.00209883499030574	0.00138696187633734
0.840395526750945	437666.845461354	115863.615924643	2.14253661921248e-10	8.42396326386637e-11	0	0.801821515685879	0.00156411926684683	0.0022161989050945	0.00377779986058316	0.00366098251886529	0.00367496076757083	0.00384978053742181	0.00378842809687584	0.00264331570710045	0.00252991656275354	0.00254735711836051	0.00214723995917291	0.00370564111990469	0.00358882377818683	0.00360280202689236	0.00377762179674334	0.00371626935619737	0.00257505366059425	0.0024564320183547	0.00246982095941263	0.00361283421112331	0.00349601686940544	0.00350999511811098	0.00368481488796196	0.00362346244741599	0.00236179972802685	0.00227196024688454	0.00226917261403769	0.0024538406421318	0.00246228196117955	0.00263142920195334	0.0025645124885029	0.00365298895671298	0.00356166875866249	0.00354075653657271	0.00104775766469167	0.00168472199160352	0.00160389820069611	0.00353437450128976	0.00344814859587917	0.0034217967807619	0.00167673849415139	0.0016005296278968	0.0035483527499953	0.0034621268445847	0.00343577502946743	0.00129117633589268	0.00372647387909293	0.00363694661443569	0.00361389615856507	0.00366512143854697	0.00357559417388972	0.0035525437180191	0.00205423156943582	0.00203123550446837	0.00126653765131259
1.32209566996899	1508861.75620835	887271.348821654	2.65557160973549e-10	8.54459110215999e-11	0	0.571947717480361	0.00360148788039321	0.00543839135621985	0.00733803331409591	0.00725188351605863	0.00729325428715551	0.0074163384837038	0.00733509339520256	0.0059327269477482	0.00621038452704011	0.0059421759606176	0.00550776246148965	0.0074135575216076	0.00734723053844343	0.00737397048291168	0.00749861883992073	0.00742470487986066	0.00594872347057213	0.00614521809170551	0.00594349681673067	0.0075701682767586	0.0075128328870108	0.00750288538837487	0.00764789184466405	0.00754102817448679	0.00537514008642935	0.00552903031490636	0.00538093092408446	0.0051973947282737	0.00520458282079629	0.00532630918135911	0.00519763421464822	0.00690162011968225	0.00681897735577324	0.00698276761506419	0.00178762415794376	0.0042891113720467	0.00422377744522343	0.00675965421343613	0.00667056465366401	0.00687725622208956	0.00431199121880758	0.00426561094824204	0.00674203519023697	0.00671039480794004	0.00691708637636559	0.00318041248687457	0.00680956507644804	0.00665818523641536	0.00683424811570228	0.00677526375756563	0.00657119767729569	0.00679293810424147	0.00388107783498324	0.00366963552937899	0.00324218887935415
1.23442833551671	1776160.50017532	1467182.74389925	3.61389329587109e-10	2.05478580403624e-10	0	0.857376830885187	0.00304112285448346	0.0056541004278173	0.0071960327716137	0.00723145698084831	0.00734768118203308	0.00746471381173695	0.00732558425952475	0.00586728193563713	0.00577759562839431	0.00586087069730236	0.00551138797266845	0.00715648361949008	0.0071722413710429	0.00729001334822571	0.00741713584938423	0.00731550641041972	0.0056985866702626	0.00565038926754842	0.00560706601507628	0.00691632734415835	0.00693609907075924	0.00705883377603214	0.00719476389920391	0.00701459318555355	0.00510601313514217	0.00519741765911308	0.00537034829109991	0.00545824863513656	0.00559439432358958	0.00516451551564201	0.00548360188193892	0.00687444629227196	0.00680130714469751	0.00681336047406482	0.00357391250272967	0.00503342627031346	0.00481934795012851	0.00679779064975626	0.006730370205083	0.00679458813887083	0.00516056751924424	0.00513455342437547	0.00693819126548268	0.00690717536325997	0.0069455802659207	0.00426880024086415	0.007099244234038	0.00693020797178808	0.00698802622881789	0.00693956997309139	0.00691875218090498	0.0070005716103079	0.00367360406427073	0.00372850636448856	0.0028350015035882
0.728313254192472	439610.63104216	250537.096553591	1.29753207042813e-10	1.25347195229676e-10	0	0.788856335263699	0.00145417636859129	0.00190669276323488	0.00322703423871897	0.00326166769204605	0.00327665587080288	0.00310996339365182	0.00323085523982132	0.0023147164328567	0.00219297140401758	0.00227035437281959	0.00195977369513649	0.00328314228977781	0.00331777574310488	0.00333276392186172	0.00316607144471066	0.00328696329088016	0.00236117613639412	0.00225425444446907	0.00233163741327108	0.00324597851086247	0.00328061196418955	0.00329560014294638	0.00312890766579533	0.00324979951196483	0.00230265317529845	0.00217968238224881	0.00225706535105082	0.00239537061970906	0.00239666856258379	0.00223907220832919	0.00237009210363072	0.00311454074384666	0.00303054611336593	0.00310792908216794	0.00109839865094682	0.00182384843865303	0.00195908218859476	0.00314010616865793	0.00304323601979304	0.00312061898859504	0.00183736309469507	0.00196379308515137	0.00315509434741476	0.00307109971693403	0.00314848268573604	0.00115827536636912	0.00299162983860875	0.00290763520812802	0.00298501817693003	0.00311252168477826	0.00302852705429753	0.00310591002309954	0.00176493664731486	0.00184628366973632	0.000765794657051129
0.776460054749623	843562.261993065	347844.404251425	3.83876936300658e-10	1.03338788446154e-10	0	0.434282731055282	0.00173687753778366	0.002910833150034	0.00366407730583525	0.00374379127243924	0.00370367575024969	0.00379713061741842	0.00375386570233568	0.0035711648366108	0.00351233442564627	0.00353787162830689	0.0028194556149779	0.00361881141867436	0.00371233124945081	0.00367221572726126	0.00376567059442999	0.00372240567934725	0.00352983335917617	0.00342535843500436	0.00345571202558277	0.00365678581036142	0.00379578073728914	0.00375566521509959	0.00384912008226832	0.00380585516718558	0.00349807935846398	0.00338648085051684	0.00337895985276089	0.00258314595010764	0.00254303042791809	0.00263648529508683	0.00259322038000408	0.00323396174488835	0.00328426409766293	0.00322786107393474	0.00102443223085161	0.0013781267480907	0.0013514595604554	0.00331223479473943	0.00338407714801724	0.00329680540508207	0.00135012698521881	0.00133238691710165	0.00327211927254988	0.00334396162582769	0.00325668988289252	0.0012182774438001	0.00336557413971861	0.00343741649299642	0.00335014475006125	0.00332230922463587	0.00339415157791368	0.00330687983497851	0.00222096203281329	0.00219973607195769	0.00169599325606515
1.35442985554691	1649170.00515852	1405120.44856562	3.43335667997599e-10	3.15041528534406e-10	0	0.289157504425384	0.00407540423319451	0.00486983608305997	0.00572195453536211	0.00563373521744168	0.00568027854679829	0.00573361682160871	0.0057234551994672	0.00544889392203208	0.00539707118184099	0.00546136719941576	0.00476956782617849	0.00562382038030414	0.00553300256862251	0.00557438993716853	0.00564323970698216	0.00562058153686352	0.00533397687069403	0.00527207023872001	0.00542146336807094	0.00577033858305304	0.00572070705230545	0.00575977034703312	0.00583278742242783	0.00579531490304506	0.00532188393421674	0.00522455737282442	0.00534071597216672	0.0047469466030386	0.00476765017331193	0.00492605149386615	0.00486242942429928	0.00542817120590294	0.00541965487392884	0.00547771993870951	0.00312779418040933	0.00399694994736554	0.00401637162573187	0.00532996963150914	0.00529903895845913	0.0053806116953878	0.00400955619032079	0.00396062163906848	0.00534601461864333	0.00531158378638986	0.00538434772030175	0.00334325547627349	0.00537117808254956	0.00534294053987305	0.00546954231251382	0.00536803659503866	0.00531480918445548	0.00540711872063032	0.00450684860908732	0.00450362791524791	0.00311928057261185
0.857890704018064	229228.033008985	24078.1925710126	3.29277746821754e-10	2.89280512179528e-10	0	0.00612630306277424	0.00139893088132715	0.00248220684283823	0.0039245578135762	0.00382232099758437	0.00376384918358005	0.00382477749189412	0.00374418224719722	0.00379677379289955	0.00380310656410449	0.00384274373692232	0.00239657530587268	0.00383892627661065	0.00373668946061882	0.00367821764661449	0.00373914595492856	0.00365855071023166	0.003711142255934	0.00371747502713893	0.00375711219995677	0.00383249652756377	0.00373025971157194	0.00367178789756762	0.00373271620588169	0.00365212096118479	0.00369944455541178	0.00370577732661671	0.00375068245090989	0.00253721884248219	0.00247874702847786	0.00251668456394828	0.00243608931925138	0.00320863130761205	0.00321496407881698	0.00325460125163482	0.00101064964445095	0.00183928420251389	0.00175617137794642	0.00310783916957479	0.00311417194077972	0.00315380911359756	0.00178081238850957	0.0016976995639421	0.00304936735557046	0.0030557001267754	0.00309533729959323	0.00109445524229084	0.00310400620835933	0.00311033897956427	0.0031499761523821	0.00302341096366243	0.00302974373486737	0.0030693809076852	0.00158947692774815	0.00165707509612579	0.00108056217493127
1.56672441186383	1169253.11631057	510051.992773384	2.75177027378231e-10	3.83377296524552e-11	0	0.0478803344070911	0.00349079529339532	0.00453541289659726	0.00627355357137663	0.00633953511671013	0.00637489192176829	0.00642514125560718	0.0063678581880076	0.00638996220290513	0.00628079951730935	0.00635292237893102	0.00457744027723784	0.00632874614045176	0.00639472768578526	0.00643008449084342	0.00648033382468231	0.00642305075708274	0.00644515477198026	0.00633599208638448	0.00639762234925858	0.00629290079907755	0.00635888234441105	0.00639423914946921	0.00644448848330809	0.00638720541570852	0.00640977426962495	0.00630376022778455	0.00637588308940621	0.00446003133585608	0.00447166835154848	0.00451382344053003	0.00448141537030136	0.00589398707421116	0.00577684239834858	0.00585187933618914	0.00282143099273822	0.0035572696785212	0.00356205105580256	0.0059463220319026	0.00582917735604002	0.00590421429388058	0.00371482833210919	0.00369367912588129	0.00598511732107825	0.00586797264521566	0.00594300958305622	0.00258398329164633	0.0060423228552332	0.00592517817937062	0.00600021511721118	0.00599037988635798	0.0058732352104954	0.00594827214833596	0.00341122443172591	0.00341976473710471	0.00244807125752877
1.16235829521902	635884.892614558	185292.131891686	2.50328028923832e-10	3.57366441663572e-11	0	0.331168728601187	0.00211797339121657	0.00331049255404145	0.00515023298477304	0.00523627943320238	0.00519097774278173	0.00531203037653686	0.00528529841529592	0.00463173825907794	0.00461211353817896	0.0045240378628363	0.00335216104347871	0.00519307261308797	0.00527911906151731	0.00523381737109666	0.00535487000485179	0.00532813804361085	0.00467583614685352	0.00465621142595454	0.00456813575061187	0.00530781398538289	0.00539055342017571	0.00534525172975506	0.00546630436351018	0.00543957240226925	0.00470913014503239	0.00472135455690795	0.00463327888156529	0.00378903860093373	0.00373056621329911	0.00387975834856847	0.00381980863927817	0.00458548286134944	0.00460966403400541	0.00451343832194269	0.00179259593120417	0.00290946496742354	0.00287309887932585	0.0046160268832515	0.00464908446821086	0.00455285875614814	0.0028179900691828	0.0028132498335534	0.00456807457051698	0.00460113215547633	0.00450490644341361	0.00205252439755553	0.00469218109768043	0.00467846103627346	0.00458223532421075	0.00467198170633928	0.00465826164493232	0.0045620359328696	0.00260031844434483	0.00252996875603682	0.00138382204441279
0.923465855862014	1812959.56631657	1293957.14032686	2.61028304276988e-10	2.38029298627376e-10	0	0.667172550293617	0.00189667630177081	0.00462817357939981	0.00732346453071936	0.00725065388279965	0.00780781483520449	0.00768903634466206	0.00786498370595192	0.00550266078556939	0.00582434358000909	0.00592426409818918	0.00453376908579565	0.00723344160261627	0.00717312381995283	0.0077177919071014	0.00759216824051549	0.00775562273654908	0.00540195512069817	0.00572297312701011	0.00582689710640082	0.00729074098658643	0.00727342690101974	0.0078193053435952	0.00764310455102137	0.00765688928727909	0.00569215127063106	0.00567112912268552	0.00562759639404252	0.00578303364136567	0.00594207853055638	0.00606905825782475	0.0058582086586017	0.00709788566081359	0.00714287136412038	0.00693593104396127	0.00454262998146675	0.00504849866586589	0.00482273685272235	0.00722368735417921	0.00744949373814372	0.00731590707395005	0.00525029315326896	0.00525862472668248	0.00752360310357804	0.00757663242636237	0.0073823599555351	0.0034642807019326	0.00747966486398211	0.00753359611273596	0.00713360739025962	0.00736966387839663	0.00753381977614638	0.00720595619335078	0.00554953489886878	0.0052514094017697	0.0039385661683597
0.878388277534395	982073.508668691	942290.502753581	2.49648206983693e-10	1.69532242682793e-10	0	0.370992123289034	0.00224052933353487	0.00355283058798239	0.00593305031668989	0.00597897551987127	0.00599493333578486	0.00592164616378491	0.00584324976569094	0.00480248272673118	0.00497468791410763	0.00502768215612196	0.00362893537525342	0.00590203756398164	0.00591237132734068	0.00592832914325428	0.00583767652732309	0.00577664557316036	0.00477334683034966	0.0049002839571964	0.00504211957868763	0.00588442512207303	0.00581491633101533	0.00581606008533064	0.00580174790588262	0.00574640434190979	0.00479136128964671	0.00483935559485467	0.00494114856111601	0.003648519017715	0.00368539387865417	0.00369199841691849	0.0036719672922581	0.00523127275658673	0.00547035644481243	0.00532421953701439	0.00237943366076888	0.00319309455896759	0.00300246699096535	0.00516656699797787	0.00540787221297632	0.00519154467958243	0.00308960015974312	0.00308824950002939	0.00521042432584987	0.00534134129369663	0.00525486748054289	0.0018994856543521	0.00532715486811403	0.00537246084432408	0.00531437430314131	0.00514295813177003	0.00527181235748971	0.00516744309473548	0.00385380657468874	0.00380822198681882	0.00318110970274995
0.940282835322432	913895.203708671	474587.2953607	1.08673559385352e-10	1.36642012547545e-11	0	0.197884363657795	0.00215906240834836	0.00341485856497602	0.00433345953690743	0.00431368616555252	0.00427912818631037	0.00426284958462752	0.0042356762589857	0.0041675217931516	0.00403549897057455	0.00409756022102404	0.00336393531947551	0.00424649454902912	0.00423983502596548	0.00420527704672334	0.00418899844504048	0.00416182511939867	0.00407626693411796	0.00396111445065096	0.00401397498066415	0.00432683486822026	0.00431222790155029	0.00428447782725737	0.00429407397193816	0.00426389114962349	0.00407506587888286	0.00395983016778622	0.00400653012095597	0.00346424047357937	0.00345391342272119	0.00345992757739477	0.00341844124570472	0.0039170148567385	0.00385384073882487	0.00394024654146942	0.00171140133597921	0.00256133880247013	0.00254188484249501	0.00398066223284981	0.00391942639821411	0.00399417653778235	0.0024696082586472	0.00241074242669123	0.00395289579716277	0.00387120441352482	0.00394802886678771	0.00170640554329679	0.00393953290448627	0.00387542868345835	0.00395410732910724	0.00390030443094744	0.00384483363464097	0.00393060718960614	0.00310469046695423	0.00318875994313107	0.00172765245977683
1.20844282573089	862096.665566787	108442.614057271	2.74539436609484e-10	7.50975277080992e-11	0	0.418108960404061	0.00232870769978086	0.0035578147749295	0.00526342430033485	0.00526311708631543	0.00518943661670027	0.00513114034109451	0.00514262719719489	0.00452479810720626	0.00454299062936263	0.00446522646504218	0.00346345226281557	0.00520232850854022	0.0052020212945208	0.00512834082490564	0.00507004454929987	0.00508153140540025	0.00446568866625692	0.00446297883089911	0.00442905488947133	0.00516105560657219	0.00516074839255277	0.00508706792293761	0.00502877164733184	0.00504025850343222	0.00434040714295965	0.00439989531752128	0.0043257676099369	0.00386783706574329	0.00383489965950618	0.00376542571217962	0.00376447034074623	0.00490654459004417	0.00491930155850596	0.0049149829702906	0.0018552490746954	0.00270888175691413	0.0027623418600654	0.00481413308691771	0.00487445435930833	0.00485484935605612	0.00266604863866889	0.00269352567486885	0.00474468226509338	0.00480921236939075	0.00478960736613855	0.00190303710068528	0.00468204178670995	0.00474236305910056	0.00472275805584836	0.004726904947594	0.00475384991520094	0.00473424491194874	0.00309248988810421	0.00319337347963094	0.00192768606336327
